a,a/d,lbd,fy,pl,s,pt,s/d,AL,ALR,Vmax,pt/Vmax,Column ID,DC,Conc. Cover,fyt,f'c,h,b
96,5,0.625984252,66990,0.0149,1.251968504,0.003319004,0.065206693,294.0384,0.120498251,74.18504849,3.936452046,0,7.316666667,0.75,87986,5394,24,24
96,5,0.625984252,66990,0.0149,2.5,0.001662115,0.130208333,147.0192,0.060249126,64.79842194,2.256889072,0,5.268958333,0.75,87986,5394,24,24
143.976378,7.5,0.748031496,45690,0.0254,5,0.000831058,0.260416667,399.9192,0.187014073,55.7351136,0.760185029,0,3.747906481,0.66,50982,4727,24,24
77.5,5.872613366,0.874015748,62278,0.0213,2,0.006660232,0.151551313,0,0,26.59140724,15.02467821,0,9.920645161,2,59987,8787,16.49606299,16.49606299
77.5,5.872613366,0.874015748,62278,0.0213,2,0.006660232,0.151551313,0,0,27.20659939,14.68494211,0,11.35432258,2,59987,9077,16.49606299,16.49606299
77.5,5.872613366,0.874015748,62278,0.0213,2,0.007379758,0.151551313,0,0,30.694192,14.42258337,0,10.06206452,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,62278,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,38.276696,11.56551086,0,8.638064516,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,71282,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,41.28931424,10.7216492,0,3.132129032,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,73370,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,40.83300111,10.84146477,0,2.890322581,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,73370,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,39.91777658,11.09003509,0,3.025806452,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,71282,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,44.58734367,9.928591988,0,3.090580645,2,59987,10092,16.49606299,16.49606299
96,6.666666667,0.748031496,81983,0.0198,3,0.004069171,0.208333333,51.99624,0.043094445,34.86169529,7.352165201,0,7.544270833,0.31,62988,4741.5,18,18
96,6.666666667,0.748031496,81983,0.0198,3,0.004069171,0.208333333,51.99624,0.041204338,35.80357564,7.158752677,0,10.584375,0.31,62988,4959,18,18
96,6.666666667,0.748031496,81983,0.0198,3,0.004069171,0.208333333,51.99624,0.044453891,43.07708628,5.95000649,0,10.494375,0.31,62988,4596.5,18,18
96,6.666666667,0.748031496,81983,0.0198,3,0.004069171,0.208333333,51.99624,0.041568978,35.32239479,7.256273095,0,13.14375,0.31,62988,4915.5,18,18
112.75,7.83,0.75,54969,0.0156,12,0.00102,0.83,158,0.1,23.9,2.345957322,0,3.81,1.5,54969,3191,18,18
73,5.703125,0.5,66483,0.0117,1.251968504,0.002461297,0.097810039,0,0,15.80637118,15.61328181,0,6.078082192,0.5,100268,5292.5,16,16
73,5.703125,0.5,66483,0.0117,1.251968504,0.002461297,0.097810039,0,0,16.96032527,14.55097846,0,6.957534247,0.5,100268,5292.5,16,16
73,5.703125,0.5,66483,0.0117,1.251968504,0.002461297,0.097810039,0,0,23.8288,10.35676692,0,11.0560274,0.5,100268,5162,16,16
144,7.5,0.75,45700,0.0254,5,0.00082,0.26,400,0.16,48.5,0.862268041,0,1.35,0.55,51000,5540,24,24
